"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"244443_at","244443_at",0.00597724411941535,0.00101123928860708,3.88936392125603,-1.53807960642152,1.18894141538462,"BE247450","LINC01578","long intergenic non-protein coding RNA 1578","100507217"
"230353_at","230353_at",0.00597905089988157,0.00101165431869784,3.88918297767377,-1.53848644903015,0.684649615384615,"AA627075","MIR497HG///MIR497///MIR195///LOC284112","mir-497-195 cluster host gene///microRNA 497///microRNA 195///uncharacterized LOC284112","100506755///574456///406971///284112"
"220512_at","220512_at",0.0059821230912818,0.00101228445417631,3.8889083947877,-1.53910383135265,0.56714,"NM_024767","DLC1","DLC1 Rho GTPase activating protein","10395"
"232759_at","232759_at",0.0059821230912818,0.00101239295772529,-3.88886113136421,-1.53921009974697,-0.603944353846154,"AU146536","","",""
"228597_at","228597_at",0.00599220320483095,0.00101420847658904,3.888071053162,-1.54098651453676,0.772440507692308,"AW151538","MIS18A","MIS18 kinetochore protein A","54069"
"210570_x_at","210570_x_at",0.00599243211743127,0.00101435682207273,-3.88800655855983,-1.54113152285867,-0.392151876923075,"U35002","MAPK9","mitogen-activated protein kinase 9","5601"
"1555092_at","1555092_at",0.00599433693363538,0.00101478889177374,-3.8878187658369,-1.54155375074816,-0.520435769230767,"BC028194","VASH2","vasohibin 2","79805"
"240927_at","240927_at",0.00599465935614984,0.00101495311677877,-3.88774740880639,-1.54171418736168,-0.652343646153845,"R02287","","",""
"221716_s_at","221716_s_at",0.00599802226950771,0.00101563219334435,-3.88745246719047,-1.54237732050852,-0.546040476923077,"AY009107","ACSBG2","acyl-CoA synthetase bubblegum family member 2","81616"
"240259_at","240259_at",0.00599850419898173,0.00101582350943524,3.88736940891731,-1.54256406400106,0.873809046153847,"AI188161","LOC100506718///FLRT2","uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2","100506718///23768"
"225996_at","225996_at",0.00599875032445847,0.00101597490634633,3.88730369229421,-1.54271181723336,1.48943378461539,"AV709727","LONRF2","LON peptidase N-terminal domain and ring finger 2","164832"
"208610_s_at","208610_s_at",0.00599996558011442,0.00101629046616259,3.8871667491675,-1.54301971097641,1.02889267692308,"","SRRM2","serine/arginine repetitive matrix 2","23524"
"217104_at","217104_at",0.00600461362143775,0.0010171875877779,-3.88677765822116,-1.5438945110689,-0.525109584615383,"AL109714","ST20","suppressor of tumorigenicity 20","400410"
"202814_s_at","202814_s_at",0.00600630103176926,0.0010175832913997,3.88660614637858,-1.54428012142055,0.435622169230772,"","HEXIM1","hexamethylene bisacetamide inducible 1","10614"
"203944_x_at","203944_x_at",0.00600751649888519,0.00101797073715835,3.8864382783161,-1.54465753781113,0.711958538461541,"NM_007049","BTN2A1","butyrophilin subfamily 2 member A1","11120"
"225182_at","225182_at",0.00600751649888519,0.00101800896867254,-3.88642171726264,-1.54469477180386,-0.615227523076921,"AL355685","TMEM50B","transmembrane protein 50B","757"
"222686_s_at","222686_s_at",0.00601214156290546,0.00101890267438284,-3.88603476043449,-1.54556475710113,-0.634887861538458,"AL572407","CPPED1","calcineurin like phosphoesterase domain containing 1","55313"
"235946_at","235946_at",0.0060136817708699,0.0010192736894495,-3.88587421784597,-1.54592569842153,-0.465032246153845,"AI127598","RIBC1","RIB43A domain with coiled-coils 1","158787"
"240577_at","240577_at",0.00601385105268949,0.00101941237414405,3.88581422233123,-1.54606058349515,0.419225661538461,"AI033071","TRAF3IP2-AS1","TRAF3IP2 antisense RNA 1","643749"
"224628_at","224628_at",0.00601818309866166,0.00102025677442149,3.88544910745893,-1.5468814494746,0.581113061538462,"AF131743","ERLEC1","endoplasmic reticulum lectin 1","27248"
"1569157_s_at","1569157_s_at",0.00601879299955885,0.00102047025342315,3.88535684789821,-1.54708886991781,1.13038309230769,"BC037359","LOC100505555///ZNF846","uncharacterized LOC100505555///zinc finger protein 846","100505555///162993"
"208913_at","208913_at",0.00602574157222848,0.00102178901267983,3.88478734460183,-1.54836923173196,0.778403415384617,"AA868560","GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2","23062"
"1564193_at","1564193_at",0.00602574157222848,0.00102186878569186,-3.88475291835184,-1.54844662849651,-0.391778984615383,"AK096380","KIAA2012","KIAA2012","100652824"
"231256_at","231256_at",0.00602696708916597,0.00102229327089316,-3.88456977579397,-1.54885836667969,-0.498024953846152,"AW451118","LOC727944","uncharacterized LOC727944","727944"
"219628_at","219628_at",0.00602696708916597,0.00102229707882808,3.88456813321839,-1.54886205948315,0.870681138461541,"NM_022470","ZMAT3","zinc finger matrin-type 3","64393"
"206058_at","206058_at",0.00603978112121326,0.00102458106811619,-3.8835840201139,-1.55107449343279,-1.26366476923077,"U27699","SLC6A12","solute carrier family 6 member 12","6539"
"228101_at","228101_at",0.00604093659005883,0.00102488756853014,3.88345212362067,-1.55137101226241,0.404819476923078,"AI693178","APBA1","amyloid beta precursor protein binding family A member 1","320"
"213852_at","213852_at",0.0060512925364639,0.00102675520550115,-3.8826492727468,-1.55317589358535,-0.709824969230766,"BG289199","RBM8A","RNA binding motif protein 8A","9939"
"222024_s_at","222024_s_at",0.00606019053870598,0.00102837581743236,3.88195379280469,-1.55473936493925,0.733467061538461,"AK022014","AKAP13","A-kinase anchoring protein 13","11214"
"224151_s_at","224151_s_at",0.00606028149816481,0.00102850209458567,3.88189964738128,-1.55486108519075,0.724448153846154,"AF183419","AK3","adenylate kinase 3","50808"
"48612_at","48612_at",0.00606169235443667,0.00102885240144805,-3.8817494767049,-1.55519867168928,-0.447428215384615,"AA225490","N4BP1","NEDD4 binding protein 1","9683"
"203330_s_at","203330_s_at",0.00606680090187678,0.00102991200309493,3.88129555387852,-1.55621909069552,0.514809446153849,"NM_003164","STX5","syntaxin 5","6811"
"241015_at","241015_at",0.00606680090187678,0.00102994139865058,3.8812829677641,-1.55624738412246,1.00887893846154,"AI452516","","",""
"213044_at","213044_at",0.00606806943800245,0.00103026773832605,3.8811432650039,-1.55656143354705,0.509375246153851,"N22548","ROCK1","Rho associated coiled-coil containing protein kinase 1","6093"
"226826_at","226826_at",0.00607434089874462,0.00103144363793224,3.88064024035986,-1.55769221489702,1.14621375384615,"AU152993","LSM11","LSM11, U7 small nuclear RNA associated","134353"
"230381_at","230381_at",0.0060746836078206,0.00103172179988246,-3.88052133240211,-1.55795951354959,-1.24231486153846,"","LOC101929219///C1orf186","uncharacterized LOC101929219///chromosome 1 open reading frame 186","101929219///440712"
"209103_s_at","209103_s_at",0.0060746836078206,0.0010317240417416,3.88052037418797,-1.55796166755974,0.553973000000004,"BC001049","UFD1L","ubiquitin fusion degradation 1 like (yeast)","7353"
"221213_s_at","221213_s_at",0.00607485213770654,0.00103195081930384,3.88042345579511,-1.55817953424116,0.786725107692309,"NM_017661","LOC145783///ZNF280D","uncharacterized LOC145783///zinc finger protein 280D","145783///54816"
"233903_s_at","233903_s_at",0.00607485213770654,0.00103197488166472,3.88041317346266,-1.55820264826982,0.83248276923077,"","ARHGEF26","Rho guanine nucleotide exchange factor 26","26084"
"233429_at","233429_at",0.00607549382073469,0.00103223775051459,-3.88030085989001,-1.55845512162568,-0.482499199999999,"AI277977","SPEF2","sperm flagellar 2","79925"
"230246_at","230246_at",0.00607549382073469,0.00103230612884546,3.88027164918638,-1.55852078520095,0.665487000000001,"AI275020","PLAC9","placenta specific 9","219348"
"219975_x_at","219975_x_at",0.00607879046782168,0.0010329774528858,3.87998496722037,-1.55916522312196,1.35625387692308,"NM_018324","OLAH","oleoyl-ACP hydrolase","55301"
"219127_at","219127_at",0.00608162407058589,0.00103357020327177,-3.87973199394376,-1.55973388261593,-1.88253629230769,"NM_024320","PRR15L","proline rich 15 like","79170"
"222866_s_at","222866_s_at",0.00608900614369437,0.00103493615168453,-3.87914958735588,-1.5610430620573,-0.872613107692306,"AW001026","FLVCR2","feline leukemia virus subgroup C cellular receptor family member 2","55640"
"208620_at","208620_at",0.0060937533730583,0.00103585448283866,3.87875846504198,-1.56192224640818,0.694929030769231,"U24223","PCBP1","poly(rC) binding protein 1","5093"
"210477_x_at","210477_x_at",0.00609420336499347,0.00103604243763355,-3.8786784567448,-1.562102091959,-0.36094083076923,"U34822","MAPK8","mitogen-activated protein kinase 8","5599"
"206783_at","206783_at",0.00609824074649432,0.00103684034713144,-3.87833896520066,-1.56286520915516,-0.278421430769231,"BF510715","FGF4","fibroblast growth factor 4","2249"
"1557609_s_at","1557609_s_at",0.00610168384289416,0.00103753735139254,3.87804261985959,-1.56353133572076,0.358860307692308,"","TBC1D12","TBC1 domain family member 12","23232"
"225515_s_at","225515_s_at",0.00610749114212862,0.00103863653661659,3.8775756829364,-1.56458090837505,0.48335276923077,"BG402817","RPL7L1///WAC-AS1","ribosomal protein L7 like 1///WAC antisense RNA 1 (head to head)","285855///220906"
"218358_at","218358_at",0.00610890011651869,0.00103902357766944,3.87741138428616,-1.56495021294026,0.615478646153848,"NM_024324","CRELD2","cysteine rich with EGF like domains 2","79174"
"235487_at","235487_at",0.00610890011651869,0.00103909960829673,3.87737911652122,-1.56502274306772,0.360549092307693,"AI962487","","",""
"217052_x_at","217052_x_at",0.00611243238228822,0.00103981222839804,3.87707679167019,-1.56570229318003,0.257069015384618,"AK024108","","",""
"235309_at","235309_at",0.00611608743256011,0.0010405516324933,3.87676332249741,-1.5664068871988,0.535442461538464,"AA126311","RPS15A","ribosomal protein S15a","6210"
"200694_s_at","200694_s_at",0.00611608743256011,0.00104065772995166,3.87671836090002,-1.56650794824567,0.470568369230769,"NM_020414","DDX24","DEAD-box helicase 24","57062"
"236481_at","236481_at",0.0061200319812521,0.00104155562045096,-3.87633803929082,-1.56736279963823,-0.441371584615384,"AA700567","FAH","fumarylacetoacetate hydrolase","2184"
"204787_at","204787_at",0.0061200319812521,0.00104156848882483,3.87633259098314,-1.56737504577298,1.93189372307692,"NM_007268","VSIG4","V-set and immunoglobulin domain containing 4","11326"
"1569325_at","1569325_at",0.0061200319812521,0.00104166470265262,-3.87629185738817,-1.56746660242096,-0.56123886153846,"BC034231","ARPC5","actin related protein 2/3 complex subunit 5","10092"
"221567_at","221567_at",0.00612009639690872,0.00104178760248796,3.87623983132801,-1.56758354092931,1.40435955384615,"AF064599","NOL3","nucleolar protein 3","8996"
"206918_s_at","206918_s_at",0.00612452247636765,0.00104265304453644,3.87587364511936,-1.56840660983205,0.534743923076924,"NM_003915","CPNE1","copine 1","8904"
"219121_s_at","219121_s_at",0.00612920058178287,0.00104356155858833,-3.87548956065914,-1.56926989968173,-1.12759912307692,"NM_017697","ESRP1","epithelial splicing regulatory protein 1","54845"
"216000_at","216000_at",0.006129855934858,0.00104378525383682,-3.87539504222121,-1.5694823432961,-0.750709184615384,"AA732995","","",""
"209863_s_at","209863_s_at",0.00613000538420938,0.0010439228190649,3.87533692653086,-1.56961296630061,1.84043084615385,"AF091627","TP63","tumor protein p63","8626"
"221976_s_at","221976_s_at",0.0061306458303759,0.00104414401412822,3.87524349668221,-1.5698229623096,0.373841200000002,"AW207448","HDGFRP3","hepatoma-derived growth factor, related protein 3","50810"
"241529_at","241529_at",0.00613269139302164,0.00104471472741784,-3.87500252623868,-1.57036457302443,-0.40580223076923,"","","",""
"227134_at","227134_at",0.00613269139302164,0.00104471673771566,-3.87500167766941,-1.57036648028213,-0.480670723076923,"","SYTL1","synaptotagmin like 1","84958"
"32209_at","32209_at",0.00613980389046427,0.00104604066281984,3.87444318783551,-1.57162174154427,0.724264830769234,"AF052151","FAM89B","family with sequence similarity 89 member B","23625"
"214357_at","214357_at",0.00613986631196262,0.00104616359510277,-3.8743913654078,-1.57173821664363,-0.783662784615385,"","C1orf105","chromosome 1 open reading frame 105","92346"
"1557319_at","1557319_at",0.0061401683279036,0.00104637594406901,-3.87430186346286,-1.57193937912894,-0.594314815384614,"AF147417","","",""
"241652_x_at","241652_x_at",0.0061401683279036,0.00104643966126028,3.87427501114759,-1.57199973167357,0.430168876923077,"T82147","LIN7A","lin-7 homolog A, crumbs cell polarity complex component","8825"
"1566548_at","1566548_at",0.00614254148407833,0.00104695785989496,-3.87405668747485,-1.57249042851389,-0.481813661538459,"AL049918","","",""
"218941_at","218941_at",0.00614254148407833,0.00104706879984655,3.87400996108548,-1.57259544878279,0.411396261538464,"NM_012164","FBXW2","F-box and WD repeat domain containing 2","26190"
"226160_at","226160_at",0.00614497613604126,0.00104762893678199,3.87377411453648,-1.57312552558166,1.23418066153847,"AW138757","H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase","9563"
"205417_s_at","205417_s_at",0.00614497613604126,0.0010477085969854,3.87374058370774,-1.5732008875097,0.55689833846154,"NM_004393","DAG1","dystroglycan 1","1605"
"234592_at","234592_at",0.00614501260739567,0.00104782720692729,3.8736906627465,-1.57331308681558,0.342539753846155,"AK026713","","",""
"225380_at","225380_at",0.00614597855136913,0.00104818612037761,3.87353963637799,-1.57365252355649,0.916094030769236,"BF528878","PKDCC","protein kinase domain containing, cytoplasmic","91461"
"1555829_at","1555829_at",0.00614597855136913,0.00104828047232833,-3.87349994280789,-1.57374173593699,-0.222087907692308,"BC001224","ESYT2","extended synaptotagmin 2","57488"
"235029_at","235029_at",0.00614597855136913,0.00104852036748174,-3.87339903573144,-1.57396852691646,-0.507134769230768,"H52284","GINS4","GINS complex subunit 4","84296"
"222801_s_at","222801_s_at",0.00614597855136913,0.00104853395688555,3.87339332031167,-1.57398137243584,0.85175450769231,"","STAG3L4","stromal antigen 3-like 4 (pseudogene)","64940"
"237165_at","237165_at",0.00614597855136913,0.00104855396300267,-3.87338490629073,-1.57400028311137,-0.356934323076922,"AA760860","","",""
"223000_s_at","223000_s_at",0.00614641575411213,0.00104874097064677,-3.87330626378581,-1.57417703346395,-1.0907059076923,"AF172398","F11R","F11 receptor","50848"
"220037_s_at","220037_s_at",0.00614825506598477,0.00104916725680179,3.87312704958192,-1.57457981901748,2.1889324,"NM_006691","LYVE1","lymphatic vessel endothelial hyaluronan receptor 1","10894"
"1553764_a_at","1553764_a_at",0.0061504541688323,0.00104976486463152,3.87287593270522,-1.57514420324405,1.23104287692308,"NM_032876","AJUBA","ajuba LIM protein","84962"
"201406_at","201406_at",0.0061504541688323,0.00104976750440865,3.87287482377841,-1.57514669554445,0.742213230769231,"NM_021029","RPL36A-HNRNPH2///RPL36A","RPL36A-HNRNPH2 readthrough///ribosomal protein L36a","100529097///6173"
"1559870_at","1559870_at",0.0061526141932447,0.00105024871084687,-3.87267272339474,-1.57560091262935,-0.815674584615383,"BC038546","LOC100129129","uncharacterized LOC100129129","100129129"
"220888_s_at","220888_s_at",0.00615955209384962,0.00105154566518505,-3.87212847966642,-1.57682407871954,-0.335664215384614,"NM_020356","CASS4","Cas scaffolding protein family member 4","57091"
"205249_at","205249_at",0.0061642242701316,0.00105245603222091,3.87174686057662,-1.57768174180119,1.90609672307693,"NM_000399","EGR2","early growth response 2","1959"
"232680_at","232680_at",0.00617116304481092,0.00105375360194522,-3.87120349827468,-1.57890289668862,-0.392353969230768,"AI352424","HDGFL1","hepatoma derived growth factor-like 1","154150"
"234033_at","234033_at",0.00618135697783197,0.00105560731782382,-3.87042840538405,-1.5806448131574,-1.3385234,"T71269","","",""
"1552827_s_at","1552827_s_at",0.00618187488353862,0.00105580882784607,-3.87034423004869,-1.58083398366007,-0.322660938461537,"NM_134266","SLC26A7","solute carrier family 26 member 7","115111"
"222161_at","222161_at",0.00618687815215857,0.00105677649863757,3.86994023519721,-1.58174189103518,0.673014400000001,"AJ012370","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2","10003"
"206988_at","206988_at",0.00618816173109654,0.00105710892672047,-3.86980153434776,-1.58205359452537,-0.536094630769228,"NM_005624","CCL25","C-C motif chemokine ligand 25","6370"
