"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"203771_s_at","203771_s_at",0.00890323734918999,0.00169255142217615,3.66205968728507,-2.04735433503313,0.562443384615385,"","BLVRA","biliverdin reductase A","644"
"218570_at","218570_at",0.0089035112260295,0.0016927663318624,3.66200358207289,-2.04747950803821,0.579325876923079,"NM_018095","PTPMT1///KBTBD4","protein tyrosine phosphatase, mitochondrial 1///kelch repeat and BTB domain containing 4","114971///55709"
"200650_s_at","200650_s_at",0.00890403182064422,0.00169302816291573,3.66193523693022,-2.04763198841307,0.460538092307697,"NM_005566","LDHA","lactate dehydrogenase A","3939"
"204659_s_at","204659_s_at",0.00890697968697745,0.00169399926055099,3.66168184520795,-2.04819731015276,0.532055661538463,"AF124604","GFER","growth factor, augmenter of liver regeneration","2671"
"209259_s_at","209259_s_at",0.00890697968697745,0.00169407739853459,3.66166146267449,-2.04824278370128,0.408708984615389,"AF020043","SMC3","structural maintenance of chromosomes 3","9126"
"203629_s_at","203629_s_at",0.00891973675487527,0.0016969931728251,3.66090154048551,-2.04993814570099,0.686681523076926,"AU152134","COG5","component of oligomeric golgi complex 5","10466"
"222843_at","222843_at",0.00892645149899453,0.00169901026630655,3.66037659471689,-2.05110925013129,0.604833292307693,"","FIGNL1","fidgetin like 1","63979"
"202910_s_at","202910_s_at",0.00892645149899453,0.00169907018856642,3.66036100949738,-2.05114401887499,1.3896506923077,"NM_001784","ADGRE5","adhesion G protein-coupled receptor E5","976"
"200833_s_at","200833_s_at",0.00892645149899453,0.00169908698216801,3.66035664173653,-2.05115376281807,0.265242769230774,"NM_015646","RAP1B","RAP1B, member of RAS oncogene family","5908"
"224575_at","224575_at",0.0089315992224599,0.00170023017297417,3.66005941587843,-2.05181683319193,0.262178400000003,"BE868361","BRK1","BRICK1, SCAR/WAVE actin nucleating complex subunit","55845"
"1558164_s_at","1558164_s_at",0.00895298467444832,0.00170446488296905,3.65896013120961,-2.05426911279633,0.692363461538463,"BC040953","PEX13","peroxisomal biogenesis factor 13","5194"
"205062_x_at","205062_x_at",0.00896799571311543,0.00170808002205792,3.65802382362844,-2.05635773098836,0.427257476923079,"NM_002892","ARID4A","AT-rich interaction domain 4A","5926"
"1559970_at","1559970_at",0.0089791337360491,0.00171048296263058,3.65740255872156,-2.05774353733813,0.364324923076925,"BG680343","LOC100506731","uncharacterized LOC100506731","100506731"
"222789_at","222789_at",0.0089944129525985,0.00171432606088759,3.65641074890886,-2.05995581065176,0.902464092307694,"","RSBN1","round spermatid basic protein 1","54665"
"218297_at","218297_at",0.00899730242643004,0.00171504135140839,3.65622639354625,-2.06036701240074,0.532416476923077,"NM_024948","FAM188A","family with sequence similarity 188 member A","80013"
"201276_at","201276_at",0.00899804420708469,0.00171534732090432,3.6561475578213,-2.0605428532348,0.430780876923079,"AF267863","RAB5B","RAB5B, member RAS oncogene family","5869"
"242899_at","242899_at",0.0089993474241055,0.00171608955178279,3.65595637351195,-2.06096928185146,0.522955230769231,"N78412","SESN3","sestrin 3","143686"
"200662_s_at","200662_s_at",0.00900094359560303,0.00171655855274536,3.65583561025651,-2.06123863740356,0.380904830769236,"NM_014765","TOMM20","translocase of outer mitochondrial membrane 20","9804"
"235173_at","235173_at",0.00900421631976192,0.00171751206216364,3.65559019166642,-2.06178602516516,1.49919466153846,"AA093668","MBNL1-AS1","MBNL1 antisense RNA 1","401093"
"202457_s_at","202457_s_at",0.00901822649034323,0.00172051432136754,3.65481833893842,-2.06350754629563,0.53693630769231,"AA911231","PPP3CA","protein phosphatase 3 catalytic subunit alpha","5530"
"AFFX-BioB-M_at","AFFX-BioB-M_at",0.00901832954055406,0.0017206989257807,3.65477092251316,-2.06361330080538,0.769818430769232,"","","",""
"205480_s_at","205480_s_at",0.0090200975852938,0.00172150346354004,3.65456433252371,-2.06407406309964,0.530406092307699,"NM_006759","UGP2","UDP-glucose pyrophosphorylase 2","7360"
"222457_s_at","222457_s_at",0.00902319370276226,0.00172228714187521,3.654363190959,-2.06452266962211,0.69697844615385,"BC001247","LIMA1","LIM domain and actin binding 1","51474"
"226998_at","226998_at",0.0090278049805476,0.00172333242948286,3.65409504521761,-2.06512070954058,0.6347996,"AL556909","NAA15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit","80155"
"243404_at","243404_at",0.00902922248800262,0.00172384762556574,3.65396294228634,-2.06541533338572,1.00298861538461,"AA553477","","",""
"225937_at","225937_at",0.00904757211361833,0.00172826416377924,3.65283209011057,-2.06793735716426,0.866981753846153,"BF002121","CUX1","cut like homeobox 1","1523"
"217518_at","217518_at",0.00905823758814625,0.00173063282754048,3.65222677621613,-2.06928727497741,1.03504935384615,"BF056029","MYOF","myoferlin","26509"
"218251_at","218251_at",0.00906646595543252,0.00173237073317611,3.65178317583385,-2.07027653058674,0.680053061538462,"NM_021242","MID1IP1","MID1 interacting protein 1","58526"
"226298_at","226298_at",0.00907422294416147,0.00173418482932864,3.65132059874685,-2.07130808469654,0.602713169230771,"BE394201","RUNDC1","RUN domain containing 1","146923"
"233543_s_at","233543_s_at",0.00907577199346732,0.00173464686477793,3.65120286088617,-2.07157063858436,1.03769532307693,"AK021582","FAM175A","family with sequence similarity 175 member A","84142"
"227929_at","227929_at",0.00907834108285205,0.00173530393519683,3.65103547697205,-2.07194390016245,0.794062769230772,"AU151342","LIN7A","lin-7 homolog A, crumbs cell polarity complex component","8825"
"222582_at","222582_at",0.00908068012172319,0.00173591712176042,3.6508793288857,-2.07229210365237,0.937092323076924,"AF087875","PRKAG2","protein kinase AMP-activated non-catalytic subunit gamma 2","51422"
"228562_at","228562_at",0.00908770288712279,0.00173813966576055,3.65031381604516,-2.07355315267861,0.5635368,"N29918","ZBTB10","zinc finger and BTB domain containing 10","65986"
"221838_at","221838_at",0.00908770288712279,0.0017383775380452,3.6502533334075,-2.07368802231573,0.409031676923079,"N38751","KLHL22","kelch like family member 22","84861"
"218003_s_at","218003_s_at",0.00909040064018717,0.00173927171645172,3.65002604843069,-2.07419483960482,0.530813215384615,"NM_002013","FKBP3","FK506 binding protein 3","2287"
"225132_at","225132_at",0.00909165196249079,0.00173967741804442,3.64992296421411,-2.07442470292675,0.47610203076923,"AI983021","FBXL3","F-box and leucine rich repeat protein 3","26224"
"1558299_at","1558299_at",0.00909395801438516,0.00174028591778744,3.64976839598732,-2.07476936638589,0.565229153846157,"BG745857","","",""
"65588_at","65588_at",0.00909395801438516,0.00174055519897669,3.64970001157337,-2.07492185239394,1.09790143076923,"AA827892","SNHG17","small nucleolar RNA host gene 17","388796"
"226685_at","226685_at",0.00909449606849425,0.0017409559862245,3.64959825041494,-2.07514876220039,0.632239061538465,"AI695684","SNTB2","syntrophin beta 2","6645"
"242986_at","242986_at",0.00909449606849425,0.00174105332142532,3.64957354020649,-2.07520386154221,0.462428646153847,"BF513384","NAV1","neuron navigator 1","89796"
"232028_at","232028_at",0.00910317333848757,0.00174309747126412,3.64905491424935,-2.07636029061963,0.824583384615386,"AK026475","ZNF678","zinc finger protein 678","339500"
"225057_at","225057_at",0.00910726135461264,0.00174416339541196,3.64878471557627,-2.07696276743944,0.842762799999999,"","SLC15A4","solute carrier family 15 member 4","121260"
"1559059_s_at","1559059_s_at",0.00910941626049541,0.00174489925960903,3.64859827864912,-2.07737847186756,0.687795446153848,"AL598671","ZNF611","zinc finger protein 611","81856"
"212168_at","212168_at",0.00910959536558753,0.00174511023062028,3.64854484189239,-2.07749762089048,0.566875400000002,"AL514547","RBM12","RNA binding motif protein 12","10137"
"222456_s_at","222456_s_at",0.00911350204669036,0.00174602531210026,3.6483131354885,-2.07801425808782,0.810577338461538,"","LIMA1","LIM domain and actin binding 1","51474"
"228082_at","228082_at",0.00912084796167232,0.00174759951068092,3.6479148168842,-2.07890237906292,1.16749430769231,"BF056275","CLMP","CXADR like membrane protein","79827"
"214218_s_at","214218_s_at",0.00912156465769449,0.00174790366563631,3.64783789777032,-2.07907388185912,2.62194861538462,"AV699347","XIST","X inactive specific transcript (non-protein coding)","7503"
"203751_x_at","203751_x_at",0.00913628612310426,0.00175105884378618,3.64704075329082,-2.08085120134834,0.390528553846154,"","JUND","JunD proto-oncogene, AP-1 transcription factor subunit","3727"
"228378_at","228378_at",0.00913753767083834,0.00175149837484536,3.6469298204729,-2.08109853300001,0.443451861538462,"BF439204","C12orf29","chromosome 12 open reading frame 29","91298"
"243634_at","243634_at",0.00913753767083834,0.00175163296439061,3.64689585707304,-2.08117425627777,0.630365,"BF028225","SMIM14","small integral membrane protein 14","201895"
"235543_at","235543_at",0.00914342668604958,0.00175292909964649,3.64656891245872,-2.08190319149076,0.607488723076923,"AI928184","LOC102723779","uncharacterized LOC102723779","102723779"
"212490_at","212490_at",0.00914888933499795,0.00175414370185246,3.64626275188273,-2.08258577825065,0.528039723076925,"AA843895","DNAJC8","DnaJ heat shock protein family (Hsp40) member C8","22826"
"202815_s_at","202815_s_at",0.00915171035997431,0.0017548519691627,3.64608431848401,-2.0829835922229,0.457629584615384,"NM_006460","HEXIM1","hexamethylene bisacetamide inducible 1","10614"
"235792_x_at","235792_x_at",0.00915437569234463,0.00175569791513353,3.64587129340851,-2.08345852353895,0.328928953846157,"AU154663","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","5286"
"215780_s_at","215780_s_at",0.00916020729569099,0.00175698388495494,3.6455476571006,-2.08418004972526,1.34323484615385,"","SETSIP///SETP4///SET","SET-like protein///SET pseudogene 4///SET nuclear proto-oncogene","646817///642869///6418"
"209475_at","209475_at",0.00918228160579653,0.00176155375881481,3.64439946902366,-2.0867397762077,0.556443153846151,"AF106069","MIR6125///USP15","microRNA 6125///ubiquitin specific peptidase 15","102465133///9958"
"220079_s_at","220079_s_at",0.00918531579205137,0.00176247184223888,3.64416915569868,-2.08725321201969,0.518285323076924,"NM_032236","USP48","ubiquitin specific peptidase 48","84196"
"203230_at","203230_at",0.00919195374344688,0.00176408176735232,3.64376557204388,-2.08815290529671,0.636181892307695,"AF006011","DVL1","dishevelled segment polarity protein 1","1855"
"1555980_a_at","1555980_a_at",0.00919349433515139,0.00176454557938873,3.64364936925871,-2.08841194859968,0.315504676923077,"CA447406","LOC100130417","uncharacterized LOC100130417","100130417"
"235076_at","235076_at",0.00919791578974874,0.00176556243645931,3.64339471341468,-2.08897963155683,0.341164600000004,"","CALCOCO2","calcium binding and coiled-coil domain 2","10241"
"209922_at","209922_at",0.00920215319192527,0.0017668807354153,3.643064782758,-2.08971510867831,1.26440258461538,"AF035620","BRAP","BRCA1 associated protein","8315"
"226215_s_at","226215_s_at",0.00920565964348101,0.00176822748195405,3.64272798466263,-2.0904658833344,0.443854492307694,"AI989996","KDM2B","lysine demethylase 2B","84678"
"231090_s_at","231090_s_at",0.00920748884708909,0.00176874724025563,3.64259807014026,-2.09075547970315,0.734737384615386,"AI692432","ARID2","AT-rich interaction domain 2","196528"
"236023_at","236023_at",0.00921565707881192,0.00177066084900578,3.64212008645125,-2.09182095291955,0.351408738461539,"AI703465","CDK9","cyclin dependent kinase 9","1025"
"222751_at","222751_at",0.00921565707881192,0.00177080457815392,3.64208420629532,-2.09190093243151,0.494829584615385,"","HERPUD2","HERPUD family member 2","64224"
"229308_at","229308_at",0.00922079491236743,0.00177232973811075,3.64170364741198,-2.09274921825957,0.739016984615386,"AW273796","ANKRD29","ankyrin repeat domain 29","147463"
"224524_s_at","224524_s_at",0.00922079491236743,0.00177248385055293,3.64166521125542,-2.09283489367015,0.597439092307697,"BC006488","GPR75-ASB3///ASB3","GPR75-ASB3 readthrough///ankyrin repeat and SOCS box containing 3","100302652///51130"
"208859_s_at","208859_s_at",0.00924112923760621,0.00177689971056157,3.64056528751077,-2.0952865954918,0.718453800000002,"","ATRX","ATRX, chromatin remodeler","546"
"235593_at","235593_at",0.00925245966195281,0.00177958602295557,3.63989749388706,-2.09677503084608,0.645892876923077,"AL546529","ZEB2","zinc finger E-box binding homeobox 2","9839"
"235391_at","235391_at",0.00925473688331173,0.00178019328398335,3.63974667274874,-2.09711118762443,0.971213015384617,"AW960748","FAM92A1","family with sequence similarity 92 member A1","137392"
"49329_at","49329_at",0.00925970109385825,0.00178131753278831,3.63946758568717,-2.09773322306722,0.299248046153849,"N38751","KLHL22","kelch like family member 22","84861"
"205577_at","205577_at",0.00925991938006193,0.00178152888813665,3.63941513768694,-2.09785011945679,0.944602400000002,"NM_005609","PYGM","phosphorylase, glycogen, muscle","5837"
"218991_at","218991_at",0.00926573524439976,0.00178315621841014,3.63901152100635,-2.09874969321659,0.781951923076925,"NM_022070","HEATR6","HEAT repeat containing 6","63897"
"215346_at","215346_at",0.00926691331578009,0.00178355242472709,3.63891330772193,-2.09896858676576,0.493593553846155,"BF664114","CD40","CD40 molecule","958"
"216988_s_at","216988_s_at",0.00926737047989758,0.00178380991185079,3.63884949233769,-2.09911081522972,0.465016938461538,"L48722","PTP4A2","protein tyrosine phosphatase type IVA, member 2","8073"
"228636_at","228636_at",0.00927719133136255,0.0017859617448975,3.63831654097242,-2.10029861387631,1.17193892307692,"AL134708","BHLHE22","basic helix-loop-helix family member e22","27319"
"231142_at","231142_at",0.0092776102494887,0.00178628995146534,3.63823530900475,-2.10047965455192,0.635235676923077,"BF221525","","",""
"213877_x_at","213877_x_at",0.00927960499665782,0.00178701346154202,3.63805629069408,-2.10087862807378,0.372506846153845,"AI568533","TCEB2","transcription elongation factor B subunit 2","6923"
"219691_at","219691_at",0.00928552920784729,0.00178849397508623,3.63769019081513,-2.10169453538164,0.440121169230771,"NM_017654","SAMD9","sterile alpha motif domain containing 9","54809"
"206562_s_at","206562_s_at",0.00929397612134726,0.00179080088593312,3.6371203390855,-2.10296450654854,0.661738446153848,"NM_001892","CSNK1A1","casein kinase 1 alpha 1","1452"
"1552793_at","1552793_at",0.00929558298652579,0.00179128051844601,3.63700195200664,-2.10322833977602,0.717449215384615,"NM_173687","C8orf31","chromosome 8 open reading frame 31","286122"
"227607_at","227607_at",0.00929866279722684,0.00179204407671475,3.6368135487668,-2.10364820559206,0.900189769230773,"","STAMBPL1","STAM binding protein like 1","57559"
"233647_s_at","233647_s_at",0.00930024531016618,0.00179251916010116,3.63669636509296,-2.10390935331072,0.722878692307694,"","CDADC1","cytidine and dCMP deaminase domain containing 1","81602"
"221792_at","221792_at",0.00930565128582226,0.00179373130134944,3.63639751888309,-2.10457533572387,0.848690953846155,"AW118072","RAB6B","RAB6B, member RAS oncogene family","51560"
"220760_x_at","220760_x_at",0.00931112749528438,0.00179495717970365,3.63609548957563,-2.10524840248621,0.540280307692306,"NM_024733","ZNF665","zinc finger protein 665","79788"
"223950_s_at","223950_s_at",0.00931469463608018,0.00179581520180926,3.6358842136288,-2.10571922153792,0.546256246153848,"AL136585","FLYWCH1","FLYWCH-type zinc finger 1","84256"
"204502_at","204502_at",0.00931651085368895,0.00179649771948142,3.63571622469739,-2.10609357416011,1.14357767692307,"NM_015474","SAMHD1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1","25939"
"204727_at","204727_at",0.0093170087845329,0.00179677257657275,3.63564859165906,-2.10624428926277,0.30069173846154,"AW772140","WDHD1","WD repeat and HMG-box DNA binding protein 1","11169"
"214987_at","214987_at",0.00931796402186239,0.00179712721738526,3.63556134170806,-2.1064387184816,0.395305507692309,"AL049449","GAB1","GRB2 associated binding protein 1","2549"
