"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"234598_at","234598_at",0.00732940465161025,0.00131734905370597,-3.77271990085943,-1.79991509989947,-0.339046953846153,"AL049275","MYO19","myosin XIX","80179"
"1556105_at","1556105_at",0.00733010370682984,0.00131760876507954,-3.77263291417982,-1.80011000573293,-0.632266323076924,"AW079553","","",""
"1566221_at","1566221_at",0.0073306111569642,0.00131783405691451,-3.77255746967121,-1.80027904924512,-0.518729107692308,"AF091526","","",""
"213304_at","213304_at",0.00733140541215951,0.00131811093189809,-3.77246476886813,-1.80048675719356,-0.93011052307692,"AI823592","FAM179B","family with sequence similarity 179 member B","23116"
"231082_at","231082_at",0.00733219570429466,0.0013183871233456,-3.77237231623875,-1.8006939084187,-0.340972415384614,"BF511660","","",""
"238333_s_at","238333_s_at",0.00734056510229518,0.00132002626585764,-3.77182402447439,-1.80192240847617,-0.763896184615385,"AI355435","PAOX","polyamine oxidase (exo-N4-amino)","196743"
"239012_at","239012_at",0.00735699879530353,0.00132325059264773,-3.77074746576828,-1.80433447364441,-0.965447984615382,"R83905","RNF144B","ring finger protein 144B","255488"
"240743_at","240743_at",0.00735905772840228,0.00132375551456491,-3.77057911584076,-1.80471165910226,-0.283204753846152,"AW173212","","",""
"221280_s_at","221280_s_at",0.00736102843201781,0.00132432186814419,-3.77039035957988,-1.80513456203605,-0.494773015384615,"NM_019619","PARD3","par-3 family cell polarity regulator","56288"
"1553241_at","1553241_at",0.00736102843201781,0.00132437927180172,-3.77037123237919,-1.80517741582136,-0.425394538461538,"","NKAIN3","Na+/K+ transporting ATPase interacting 3","286183"
"1556927_at","1556927_at",0.00736704771817293,0.00132575712605991,-3.76991237165569,-1.80620546781097,-0.287073799999999,"U79244","KCNK10","potassium two pore domain channel subfamily K member 10","54207"
"232766_at","232766_at",0.00736888890279067,0.00132646019734197,-3.76967841388292,-1.80672963094821,-0.303982569230769,"AA397912","BANF2","barrier to autointegration factor 2","140836"
"216984_x_at","216984_x_at",0.00737219280284532,0.00132725067421285,-3.76941551798013,-1.80731862252747,-0.873729738461537,"D84143","IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1","immunoglobulin lambda joining 3///immunoglobulin lambda variable 1-44///cytoskeleton associated protein 2///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1","28831///28823///26586///3546///3537"
"206817_x_at","206817_x_at",0.00737219280284532,0.00132733179608979,-3.76938854738011,-1.8073790471158,-0.365010076923075,"NM_007185","CELF3","CUGBP, Elav-like family member 3","11189"
"206136_at","206136_at",0.00737388031374995,0.00132777049270907,-3.76924272229739,-1.80770575079519,-0.533336615384613,"NM_003468","FZD5","frizzled class receptor 5","7855"
"231918_s_at","231918_s_at",0.00738077465882802,0.00132941689693897,-3.76869587637671,-1.80893087907808,-0.4154458,"AK025314","GFM2","G elongation factor mitochondrial 2","84340"
"238024_at","238024_at",0.00738868015391252,0.00133124624044247,-3.76808905836478,-1.81029033889431,-0.345456553846154,"AW975060","","",""
"223599_at","223599_at",0.00739065167417223,0.00133173663089062,-3.76792653033882,-1.81065444702716,-0.861496707692306,"AF220030","TRIM6","tripartite motif containing 6","117854"
"217159_x_at","217159_x_at",0.00740163442724058,0.00133385101072888,-3.76722645212817,-1.81222279410043,-0.391627661538459,"AJ130712","SIGLEC7","sialic acid binding Ig like lectin 7","27036"
"236430_at","236430_at",0.00740866575691847,0.00133538913643222,-3.76671786755004,-1.81336212449607,-1.97193344615385,"AA708152","TMED6","transmembrane p24 trafficking protein 6","146456"
"203531_at","203531_at",0.00740893374664653,0.00133584396661073,-3.7665675887115,-1.81369877506304,-0.8632338,"BF435809","CUL5","cullin 5","8065"
"212874_at","212874_at",0.00741088350296904,0.00133634060788627,-3.76640355339352,-1.81406624051106,-0.548418938461537,"","","",""
"233069_at","233069_at",0.00741088350296904,0.00133646659971239,-3.76636194928967,-1.81415944004957,-0.296152230769229,"","PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)","55370"
"241262_at","241262_at",0.0074162155371698,0.00133756381183414,-3.76599980089487,-1.81497070198809,-0.601556599999998,"","","",""
"1560901_at","1560901_at",0.00741724634309932,0.00133788538519699,-3.76589371768951,-1.81520834093946,-0.263218030769229,"R49603","","",""
"1562827_at","1562827_at",0.00743011068746089,0.00134061347840515,-3.76499477234602,-1.81722204974202,-0.417395215384615,"BC039670","DIO2-AS1","DIO2 antisense RNA 1","100628307"
"213288_at","213288_at",0.00743057915976137,0.00134083390928588,-3.7649222167999,-1.81738457715871,-0.727775492307694,"AI761250","MBOAT2","membrane bound O-acyltransferase domain containing 2","129642"
"243334_at","243334_at",0.00743443676605984,0.00134166598208893,-3.76464844429937,-1.81799783514409,-0.440069676923076,"BF224050","CACNA1D","calcium voltage-gated channel subunit alpha1 D","776"
"206102_at","206102_at",0.00743609937558736,0.00134210203270775,-3.76450504038016,-1.81831906155366,-1.17800392307692,"NM_021067","GINS1","GINS complex subunit 1","9837"
"215365_at","215365_at",0.00745140381812127,0.00134500053554712,-3.76355298749339,-1.82045162997323,-0.397401184615382,"AK022426","CACNB2","calcium voltage-gated channel auxiliary subunit beta 2","783"
"201803_at","201803_at",0.0074594110848392,0.00134697743960033,-3.7629048173628,-1.82190346990874,-0.456069369230772,"NM_000938","POLR2B","RNA polymerase II subunit B","5431"
"230113_at","230113_at",0.0074594110848392,0.0013469915983652,-3.76290017852681,-1.82191386034469,-0.287797092307692,"AW665447","MBNL3","muscleblind like splicing regulator 3","55796"
"225499_at","225499_at",0.00746632909138028,0.00134878705872086,-3.76231232493193,-1.82323056815827,-1.01057143076923,"AW296194","RALGAPA2","Ral GTPase activating protein catalytic alpha subunit 2","57186"
"216692_at","216692_at",0.00746870015581344,0.00134950719846914,-3.76207676209024,-1.82375818753556,-0.50745273846154,"AL137428","","",""
"226086_at","226086_at",0.00747349203410781,0.00135062779678133,-3.76171045517807,-1.82457864197658,-2.33996916923077,"AB037848","SYT13","synaptotagmin 13","57586"
"202298_at","202298_at",0.00747714724347729,0.00135142513141367,-3.7614500025469,-1.82516199750274,-0.256447630769228,"NM_004541","NDUFA1","NADH:ubiquinone oxidoreductase subunit A1","4694"
"231217_at","231217_at",0.00747870646395497,0.00135193790514546,-3.7612825837211,-1.82553697532923,-0.604818061538461,"AU154994","SLC13A3","solute carrier family 13 member 3","64849"
"236605_at","236605_at",0.00748719688162689,0.00135365233058769,-3.76072328850223,-1.82678964580661,-0.495553630769231,"AA470798","EIF3K","eukaryotic translation initiation factor 3 subunit K","27335"
"244627_at","244627_at",0.00749948718575341,0.00135645876363626,-3.75980926906924,-1.8288367496704,-0.329002646153846,"BE300882","TKFC","triokinase and FMN cyclase","26007"
"244053_at","244053_at",0.00750290642518239,0.00135745313869052,-3.75948586544276,-1.82956105193264,-0.561020492307691,"","","",""
"1557598_at","1557598_at",0.00750754594165085,0.00135861636725539,-3.75910784425968,-1.83040766643924,-0.46256106153846,"BC041378","LOC101927870","uncharacterized LOC101927870","101927870"
"223373_s_at","223373_s_at",0.00750754594165085,0.00135870447357357,-3.75907922496281,-1.83047176162397,-0.477292984615383,"AF306567","PLA2G12A","phospholipase A2 group XIIA","81579"
"1558444_at","1558444_at",0.00751216308694887,0.00135981487099283,-3.75871869636177,-1.8312791884513,-0.503185169230768,"AW206560","","",""
"240555_at","240555_at",0.00751261821790426,0.00136030947155468,-3.75855820166546,-1.83163862325669,-0.739289999999999,"N33393","","",""
"224815_at","224815_at",0.00752647460278346,0.00136336908031033,-3.75756666767406,-1.83385916110072,-0.519371415384612,"AA148301","COMMD7","COMM domain containing 7","149951"
"220410_s_at","220410_s_at",0.00753780885645383,0.001365835799559,-3.7567688841643,-1.8356457384659,-0.523672353846152,"","CAMSAP1","calmodulin regulated spectrin associated protein 1","157922"
"218138_at","218138_at",0.00754616862127091,0.00136776462801636,-3.7561460632814,-1.83704046467551,-0.424970569230767,"NM_018848","MKKS","McKusick-Kaufman syndrome","8195"
"244453_at","244453_at",0.00756262414629785,0.00137116219775493,-3.75505110758603,-1.8394924002029,-0.528088599999996,"AI150915","ANKRD53","ankyrin repeat domain 53","79998"
"1568649_at","1568649_at",0.00756361110292491,0.00137147947826973,-3.7549489935599,-1.8397210593717,-0.684387030769229,"BQ017910","LOC105370943","uncharacterized LOC105370943","105370943"
"238786_at","238786_at",0.00757119366949429,0.00137313522111511,-3.75441648811241,-1.84091346042269,-1.72288469230769,"AW451432","ANK3","ankyrin 3, node of Ranvier (ankyrin G)","288"
"214751_at","214751_at",0.00757119366949429,0.00137326982387517,-3.75437322645247,-1.84101033214103,-0.79343869230769,"BE541042","ZNF468","zinc finger protein 468","90333"
"1555786_s_at","1555786_s_at",0.00758426541153489,0.00137577950345868,-3.75356738131061,-1.84281475706008,-1.42006515384615,"BC008034","LINC00520","long intergenic non-protein coding RNA 520","645687"
"240138_at","240138_at",0.00758641211793074,0.00137630766891184,-3.75339797649504,-1.84319407675189,-0.348650215384615,"BF433815","","",""
"224459_at","224459_at",0.00758933518446942,0.00137711558052348,-3.75313897050748,-1.84377402081338,-0.21020903076923,"BC006117","L2HGDH","L-2-hydroxyglutarate dehydrogenase","79944"
"237111_at","237111_at",0.00761835106668764,0.00138377401816689,-3.75101010356535,-1.84854059319235,-0.651379615384613,"AW118588","LOC388942","uncharacterized LOC388942","388942"
"1552955_at","1552955_at",0.00762388633418558,0.0013849188673275,-3.75064509452093,-1.84935781849561,-0.367824523076922,"","LINC00208","long intergenic non-protein coding RNA 208","83655"
"235799_at","235799_at",0.00764625759645978,0.00138940227198588,-3.74921854828232,-1.85255163519153,-0.363933646153845,"","NSL1","NSL1, MIS12 kinetochore complex component","25936"
"235310_at","235310_at",0.00765945291068759,0.00139236035627479,-3.74827984050312,-1.85465316701209,-0.44801229230769,"W94993","GCSAM","germinal center associated signaling and motility","257144"
"208905_at","208905_at",0.00766123906930623,0.00139282517327671,-3.74813251762404,-1.85498297958201,-0.68816161538461,"BC005299","CYCS","cytochrome c, somatic","54205"
"213486_at","213486_at",0.00766560924265468,0.00139395604858468,-3.74777429305007,-1.85578493162469,-1.16016473846154,"BF435376","COPG2IT1","COPG2 imprinted transcript 1 (non-protein coding)","53844"
"231517_at","231517_at",0.00768012726588651,0.00139710188909936,-3.74677931219816,-1.85801232576561,-0.616594707692308,"AW243917","ZYG11A","zyg-11 family member A, cell cycle regulator","440590"
"242810_x_at","242810_x_at",0.00768087415201904,0.00139737823850267,-3.74669201370439,-1.85820775096113,-0.343727676923075,"BF125537","LOC101930026","uncharacterized LOC101930026","101930026"
"1557660_s_at","1557660_s_at",0.00769494717956959,0.001400312789928,-3.74576605039762,-1.8602805613163,-0.382296953846152,"AI147416","FAM170B-AS1","FAM170B antisense RNA 1","100506733"
"203346_s_at","203346_s_at",0.00769645966904309,0.00140077677488153,-3.74561982221104,-1.86060789326889,-0.722575738461537,"AF072814","MTF2","metal response element binding transcription factor 2","22823"
"1552872_at","1552872_at",0.00770001050801976,0.00140170470208177,-3.74532752383484,-1.86126219826374,-0.58167666153846,"","ASMTL-AS1","ASMTL antisense RNA 1","80161"
"241408_at","241408_at",0.00770266197320557,0.00140261001564215,-3.7450425343099,-1.86190013579671,-0.338093338461538,"","CRIPAK","cysteine rich PAK1 inhibitor","285464"
"1553499_s_at","1553499_s_at",0.00770432684940816,0.00140305409125847,-3.74490280777917,-1.86221290556262,-0.677207184615384,"AY185496","SERPINA9","serpin family A member 9","327657"
"243369_at","243369_at",0.00770711786014072,0.00140377069568376,-3.7446774239849,-1.86271741079865,-0.498958076923073,"AI554062","","",""
"235334_at","235334_at",0.00771709976572948,0.00140580363359242,-3.74403865440426,-1.86414722747069,-2.06113107692308,"AW963951","ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","256435"
"233485_at","233485_at",0.00772332783032431,0.00140707944248487,-3.74363825167439,-1.86504346866492,-0.278489553846153,"AK001128","","",""
"1566279_at","1566279_at",0.00773808509585453,0.00141005106191127,-3.74270703092328,-1.8671278151715,-0.378287430769231,"AV659648","","",""
"237178_at","237178_at",0.0077518598175545,0.0014129864644124,-3.74178907485381,-1.86918240166869,-0.309454646153843,"AI637599","LOC102723932","uncharacterized LOC102723932","102723932"
"1569840_at","1569840_at",0.00775534549654333,0.00141376366829533,-3.74154634617,-1.86972566997009,-0.540340169230769,"","LOC101927798","uncharacterized LOC101927798","101927798"
"206797_at","206797_at",0.00775630200168344,0.00141426313499555,-3.74139042770826,-1.87007463958978,-0.777532338461537,"NM_000015","NAT2","N-acetyltransferase 2","10"
"224547_at","224547_at",0.00775630200168344,0.00141436362060876,-3.74135906574674,-1.87014483226571,-0.696772846153845,"L10404","","",""
"208654_s_at","208654_s_at",0.00775804888317712,0.00141482405878663,-3.74121538950008,-1.87046639977064,-0.482065307692308,"BF669455","CD164","CD164 molecule","8763"
"200794_x_at","200794_x_at",0.00776045465061856,0.00141542521640908,-3.74102787282832,-1.8708860857095,-0.274833415384615,"NM_014764","DAZAP2","DAZ associated protein 2","9802"
"224707_at","224707_at",0.00778259263880476,0.00142059909388503,-3.7394172743637,-1.87449068846973,-0.61077572307692,"AL522667","CYSTM1","cysteine rich transmembrane module containing 1","84418"
"244116_at","244116_at",0.00778259263880476,0.00142072349570938,-3.73937862068234,-1.87457719477517,-0.596254599999998,"","LOC101927391","uncharacterized LOC101927391","101927391"
"1552944_a_at","1552944_a_at",0.00779626082775161,0.00142336123607895,-3.73855982336591,-1.87640962068182,-0.517477984615383,"NM_052839","PANX2","pannexin 2","56666"
"208039_at","208039_at",0.00779890139771068,0.00142412860639677,-3.73832190267904,-1.87694206441524,-0.320408784615383,"NM_003048","SLC9A2","solute carrier family 9 member A2","6549"
"203033_x_at","203033_x_at",0.00780111804302863,0.00142467606144748,-3.73815224395732,-1.87732174153394,-0.596722815384613,"NM_000143","FH","fumarate hydratase","2271"
"217223_s_at","217223_s_at",0.00780421423388416,0.0014253842403213,-3.73793287241844,-1.87781266679958,-0.75673783076923,"","BCR","BCR, RhoGEF and GTPase activating protein","613"
"219140_s_at","219140_s_at",0.00781220967805428,0.00142713032033665,-3.73739245471528,-1.87902203500631,-2.06873116923077,"NM_006744","RBP4","retinol binding protein 4","5950"
"1552448_a_at","1552448_a_at",0.00782328630950112,0.00142958305474578,-3.73663443511344,-1.880718320477,-0.292908815384614,"","FAM167A-AS1","FAM167A antisense RNA 1","83656"
"207759_s_at","207759_s_at",0.00783855973018978,0.00143309086534937,-3.73555258885742,-1.88313917774914,-0.280100846153846,"","TSNAX-DISC1///DISC1","TSNAX-DISC1 readthrough (NMD candidate)///disrupted in schizophrenia 1","100303453///27185"
"239808_at","239808_at",0.00784438578694345,0.00143472991073497,-3.73504799253964,-1.88426828416369,-0.95238843076923,"AI084489","","",""
"219413_at","219413_at",0.00784735996826933,0.00143556094014869,-3.73479237098439,-1.88484026583041,-0.544583169230769,"NM_024722","ACBD4","acyl-CoA binding domain containing 4","79777"
"232867_at","232867_at",0.00786755478102501,0.00144011866938269,-3.73339304292448,-1.88797132117674,-0.491166353846152,"AW204620","","",""
"1552410_at","1552410_at",0.0078681931863136,0.00144037943487541,-3.73331311520243,-1.88815015786299,-0.404851399999999,"NM_173535","CLEC4F","C-type lectin domain family 4 member F","165530"
"244102_at","244102_at",0.00787305504725384,0.00144155745913229,-3.73295221608496,-1.8889576557798,-0.319638123076921,"AI208754","","",""
"234834_at","234834_at",0.00787530334826763,0.00144225720029637,-3.7327379824873,-1.88943699005923,-0.55251849230769,"AF233648","","",""
"236906_x_at","236906_x_at",0.00787736715379155,0.00144292331129808,-3.73253414118499,-1.88989306865063,-0.43563293846154,"AI459826","IPO5","importin 5","3843"
